label	text_a
0	据南非独立传媒网站5月27日报道，国际评级机标普全球周五警告称，将维持对南非外币和本币垃圾级的信用评级。原因是巨额的财政赤字、不断膨胀的债务以及国家电力公司Eskom的债务危机使得南非财政状况依然疲软。此外，由于南非第一季度经济表现不佳以及电力供应紧张等问题，标普全球还将南非今年的经济增长预期下调至1%。对此，南非国家财政部表示，政府将通过提高政策确定性和可信度、实施促进增长的经济改革、降低债务负担，以及国企的良好治理和金融稳定来恢复南非的投资级地位。
1	据南非每日商报网站6月26日报道，南非2019年第一季度非农业就业人数增加7.6万人，同比增长0.8%，零售业和商业服务业增幅最大。其中，正规部门就业同比增长1.4%，整体就业环比增长0.2%。包括零售商在内的贸易行业新增就业岗位6.7万个，同比增长3.1%；制造业新增就业岗位9000个，同比增长0.7%；建筑业就业人数同比下降2.3万人，降幅3.6%；电力行业裁员2000人，降幅3.2%。此外，统计数据显示，南非2019年第一季度平均月收入同比增长3.8%，环比下降1.9%。雇主支付的奖金和加班费减少13.8%。经济学家表示，整体而言，南非国内劳动力市场状况继续低迷。
1	据南非独立传媒网站8月13日报道，美国贸易和发展署已授予一笔资金，旨在帮助改善南非农村地区互联网接入状况的项目。在无线技术公司Adaptrum领导的项目下，美国贸易和发展署将资助几个电视空白区(TVWS)的部署，以建立可以在全国范围内复制的模式。目前南非拥有2000多万农村和难以到达地区人口，该项目团队将与无线接入服务供应商协会合作，部署TVWS网络架构，并制定商业计划，通过解决农村贫困人口所需的基础设施成本等问题，为南非以及南部和东部非洲带来连通性投资。
1	据南非金融24小时网站7月30日报道，南非国家电力公司Eskom公布，2019财年税后净亏损207亿兰特，市政债务增至约200亿兰特。Eskom表示，亏损归因于能源价格监管机构在2018/19财年批准的5.23%的关税增幅低于预期；电力销量下降1.82%；与工会达成的高于通胀的工资协议；以及上述不断升级的市政债务。此外，公共企业部长戈尔丹周一宣布，Eskom主席马布扎（Jabu
1	据南非独立传媒网站5月8日报道，南非贸工部出口促进处官员日前表示，油气产业是南非贸工部制定的“工业发展计划”的优先领域。为此，贸工部专门设立了旨在促进油气行业价值链上下游协同发展的油气工业化战略。同时，南非政府也正积极努力为油气行业发展创造稳定的政策环境、透明的管理规范以及有利于投资的商业氛围。
1	据南非独立传媒网站8月27日报道，南非农业商会呼吁政府出台激励措施，以减少动物疾病在南非的传播。农业、土地改革和农村发展部长迪迪扎宣布成立特别工作组，研究如何遏制非洲猪瘟从三个受影响省份向其他省份蔓延，并表示正在与财政部以及合作治理和传统事务部合作，以便迅速应对疫情。农业商会认为，政府应该鼓励农民报告疫情，以便成功控制疫情，可以采取政府补贴的形式，向农民支付因猪流感而被宰杀的生猪部分市场价值。
1	据南非金融24小时网站10月8日报道，南非能源和矿产资源部长曼塔谢表示，国家长期发电计划的最新版本将于下周提交给内阁审批。综合资源计划描述了国家未来能源计划，包括预计的电力需求、成本估算以及将通过何种来源发电。它将概述国家对燃煤电厂退役、核能的作用和可再生能源发展的思考。预计该报告将主要基于2018年发表的征求意见的计划草案。与此同时，部长称南非可再生能源行业的投资者应该更积极地投资于有银行担保的项目，而不是担心政府对其他能源技术的承诺。
1	据南非独立传媒网站7月12日报道，南非财政部长姆博威尼称，将于7月23日在议会提出一项特别拨款法案，为国家电力公司Eskom在2019/20和2020/21财年提供资金。2019/20财年，南非国家财政总拨款额为308亿兰特，用于研究经济和促进增长友好政策。姆博威尼表示，国有企业至关重要，不能继续在政府的帮助下走向破产，南非政府正致力于稳定Eskom，以推动其走上复苏和重组之路。此外，如果拨款法案顺利通过，南非航空SAA、南非广播公司SABC以及南非国家军备公司Denel等都将从应急储备账户中获得资金。
0	据南非每日商报网站6月26日报道，南非储备银行日前表示，南非的货币政策立场仍将保持宽松，且容忍通胀上升对提振经济前景的影响不大。银行年度报告显示，南非经济依然存在结构性问题，货币政策无法同通胀采取相同的控制方式，到2020年南非经济增长前景将有所改善。此前，南非疲弱的经济增长和高失业率，促使外界呼吁储备银行采取更为温和的立场，而南非总统拉马福萨强调银行的独立性不会受到威胁。
1	据南非独立传媒网站8月13日报道，南非贸工部表示，28名南非企业代表正在赞比亚开拓市场，深化双边贸易关系。该贸易和投资考察团通过其出口市场和投资援助计划资助，由国有发展金融机构、南非出口信用保险公司和工业发展公司，以及南非电力技术出口理事会、南非资本设备出口理事会和南非钢管出口协会组成，旨在与赞比亚合作，为该国和地区设计、开发和实施基础设施项目。
0	路透约翰内斯堡5月27日
1	据南非每日商报网站9月10日报道，国际评级机构穆迪表示，维持对南非2019年经济增长0.7%的预测，低于6月份1%的预期，预计到2020年，这一比例将小幅上升，至1.5%。此前，南非储备银行今年7月也将南非2019年和2020年的增长预期分别下调至0.6%和1.6%。穆迪指出，该机构注意到南非政府在恢复机构信誉方面取得了进展，但在经济和财政政策方面进展较小。南非财政部关于经济的讨论文件将是一个积极的步骤，但是否能得到落实将是影响评级前景的关键因素。
0	路透约翰内斯堡6月6日
1	据南非独立传媒网站10月8日报道，南非总统府声明表示，南非政府预计在2021年第一季度前完成新宽带频谱的发布。周一举行的总统工作委员会月度会议上收到了通信监管机构关于频谱拍卖的报告。此前，Vodacom集团和MTN集团曾多次呼吁在南非推广宽带频谱，并降低数据价格。南非政府因未能迅速在频谱上采取行动而受到严厉批评，使得南非人为移动数据和手机运营商在5G竞争中支付巨额数据账单。独立通信管理局表示，将在12月之前就拖延已久的高频段牌照发放程序发布信息备忘录。
1	据南非金融24小时网站8月27日报道，南非财政部长姆博维尼发布一份经济战略蓝图，为南非提振经济增长和创造就业机会。该报告详细研究了可以扭转南非增长潜力和竞争力下降趋势的结构性改革，拟议的改革是根据包括《国家发展计划》在内的其他文件中的现有建议进行的，主要涉及六个主题，分别是推动网络产业现代化，提升竞争力和包容性增长；通过增加竞争和小型企业增长，降低进入壁垒并解决所有制模式；优先发展劳动密集型产业—农业和服务业；实施有重点和灵活的工业和贸易政策，以提高竞争力和促进长期增长；促进出口竞争力，把握区域增长机遇；量化拟议增长改革的影响。姆博维尼呼吁公众在9月15日前就该文件提出意见。
1	据南非每日商报网站5月8日报道，南非总统拉马福萨周三在参加大选投票时表示，非国大在大选中的决定性胜利有助于增强投资者信心并为南非经济注入急需的活力，届时投资者将对南非刮目相看，对南非投入的将不仅是金钱，更多的是信心。非国大愿更加努力带领全国人民实现发展的梦想。
1	路透约翰内斯堡7月12日
1	路透约翰内斯堡7月30日
1	路透约翰内斯堡6月26日
1	六月份官方油价
1	人民网约翰内斯堡5月23日电
1	"本报记者龙辉报导
1	路透约翰内斯堡8月27日
1	今年以来，我国外贸发展面临的外部环境发生深刻变化。党中央、国务院高度重视外贸工作，7月10日，国务院常务会议确定了进一步稳外贸措施，以扩大开放助力稳增长稳就业。商务部会同各地区各部门狠抓政策落实，优化国际市场布局，大力培育外贸新业态，营造良好市场环境。广大企业迎难而上，内生动力不断增强。1-7月，外贸发展保持稳中提质态势。
1	据南非每日商报网站5月6日报道，南非农业商会日前表示，尽管南非小麦在2018/2019年度产量有所提高，但仍不足以满足国内需求，在可预见的未来南非仍然是小麦净进口国。小麦是南非第二大主要谷类粮食作物，平均年产量为230万吨，远低于消费水平。为弥合消费缺口，南非小麦年均进口量超过100万吨，俄罗斯、德国、拉脱维亚、阿根廷、加拿大为主要进口国。
1	据南非独立传媒网站7月11日报道，南非矿产资源和能源部长曼塔谢在预算演讲中表示，南非矿业仍是朝阳产业，政府将加大该行业投资。南非矿业将重点关注2018年至2020年间的60个矿产资源项目，预计投资1100亿兰特，创造3.2万个就业岗位，计划中的项目将涉及勘探、扩建、新建矿山和加工厂。第二季度矿业生产下滑10.8%，但新增6000个就业岗位，且在处理积压的许可证申请方面取得了重大进展。曼塔谢部长还表示，在最初的1亿兰特投资之后，政府将再投资1.5亿兰特，以重振不断衰落的铁合金行业。
1	路透约翰内斯堡10月8日
1	路透约翰内斯堡6月5日
1	据南非每日商报网站7月29日报道，由于预算赤字不断扩大，惠誉国际评级上周五将南非的评级展望从稳定下调至负面，同时确认南非的评级为BB+，低于次级投资级别，南非可能进一步陷入垃圾级状态。该机构预计，南非今年经济增长率仅为0.5％，低于储备银行预测的0.6％，远低于国家财政部1.5％的预期，原因是固定投资总额持续疲软和私人消费疲软。对此，财政部表示，政府意识到国有企业，尤其是国际电力公司Eskom对财政构成的压力和风险。政府正致力于稳定Eskom，同时为其未来制定广泛的战略。
1	据南非金融24小时网站8月26日报道，拉马福萨总统在法国举行的七国集团峰会上表示，非洲是“经济增长和发展的新前沿”，他寻求增加对非洲的投资，以启动南非疲软的GDP增长率。拉马福萨表示，非洲大陆自由贸易区协定是一个重要的里程碑。该贸易区将释放非洲的经济潜力，巩固其作为经济增长和发展新前沿的地位。他将利用峰会作为平台，邀请全球合作伙伴体验南非作为投资目的地和贸易伙伴，并参与南非确保更快、可持续和包容性经济增长并降低失业率的努力。
0	路透约翰内斯堡9月11日
1	据南非独立传媒网站8月13日报道，南非劳工部表示，将在全国范围内以研讨会形式开展就业公平路演，以提高人们对《就业公平法》的认识。研讨会将于8月20日至9月26日举行，主题为“真正的转型具有商业意义”，对象包括雇主或机构主管、学者、高级管理人员、咨询论坛成员、人力资源从业者、工会代表及雇员。调解和仲裁委员会将就暴力、骚扰和争端解决的案件提出说明。就业和劳工部长恩克塞西将于8月26日发布最新的就业公平委员会(CEE)年度报告和所有指定雇主的公共登记册，以反映工作场所转型的现状。
1	路透约翰内斯堡5月24日
0	据南非独立传媒网站10月7日报道，约翰内斯堡证券交易所数据显示，截至10月4日的五天里，海外投资者净卖出南非股票达107亿兰特(合7.11亿美元)，是自2017年9月以来资金外流最严重的一周。南非股市在截至9月底的三个月里下跌5.8%，是2011年以来第三季度表现最差的一次。此外，国家财政部数据显示，截至8月底，海外投资者持有的南非政府债券从2018年3月高达43%的比例降至37%。对全球经济增长的担忧、旷日持久的贸易战以及当地经济停滞不前，是打击投资者对南非股市兴趣的主要原因。
0	据南非金融24小时网站5月7日报道，南非约堡证券交易所股票交易量日前已将至2019年开年以来最低水平，尽管民意调查显示拉马福萨政府继续执政为大概率事件，但资本市场在大选前仍对选举结果持谨慎态度。投资者表示，在股票交易量恢复之前，投资者需要看到大选结果对资本市场利好的清晰信号。
1	据南非每日商报网站7月11日报道，南非统计局数字显示，2019年5月南非制造业同比增长1%，环比下降1.5%。其中食品和饮料行业增幅最大，同比增长6.8%，木材及木制品、纸张、出版及印刷部门降幅最为显著，同比下降3.9%。报道指出，受政策不确定性、2019年国内经济增长预期的下降以及全球贸易状况疲软的打击，南非制造业仍然面临压力。
1	据南非独立传媒网站8月26日报道，国家统计局表示，今年6月，近340万名外国旅客通过南非，包括抵达南非、离境或中转至其他国家的旅客。最新的旅游和移民月度报告指出，6月份到南非旅游的外国游客比去年同期增加0.3%，超过116万人，但比5月份下降了4.1%。其中，97%的游客在南非度假，商务游客占2.5%，学习游客占0.5%，医疗游客占0.1%。
1	中新社约翰内斯堡6月5日电
1	原标题：南非经济二季度超预期回暖
1	"路透约翰内斯堡8月13日
